,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,actual_label
137,0.16546084021267912,2.540893992578461,-10.441700651193653,-10.449931947594624,13.029393590558294,14,gazing
138,3.2885605046063024,3.006668718367659,-11.215060732896383,-14.333867060251826,3.654469062414575,11,gazing
139,3.2986221720546194,2.845081044599815,-11.314733716506373,-13.058872395166675,10.37745992614986,13,gazing
140,4.374609847799205,3.2011611811082283,-10.706723601853858,-12.07084655830287,17.41270769188428,18,gazing
141,3.4713893990904636,3.433808202852988,-11.425134032972222,-12.659807848487828,7.6680672140524635,10,gazing
142,3.614967339894786,3.163625608700193,-11.10879851625629,-12.990623300424543,5.226791884243148,9,gazing
143,4.090175779634006,3.886432694700902,-11.651312228594668,-10.692001686749629,11.986208903791777,12,gazing
144,5.113381933124412,4.101765058492138,-12.075212091868272,-16.00917331449191,0.4098139167742738,14,gazing
145,5.530201918000768,4.225183171772576,-11.457437951159246,-10.775920496732832,6.309499690681089,8,gazing
146,6.853562352009003,4.643558280280467,-10.699762628787465,-10.96317044373501,15.341739483028702,16,gazing
147,6.891953059604298,4.446234269017521,-10.787005609902153,-11.74204780131249,9.008631751737292,11,gazing
148,7.081886019106273,4.36603880182523,-11.33576233316111,-12.61185924889814,13.54447136979642,15,gazing
149,8.529299567092625,4.195151557933365,-11.69372499073238,-15.699094631491393,11.420101886721627,16,gazing
150,8.004288146044068,4.472594869846393,-12.178747616370543,-17.121903285832985,11.491101107408351,17,gazing
151,8.256957521026914,4.627026582907064,-12.889005074251445,-15.475759225392332,11.20164638170826,16,gazing
152,8.529296768635229,5.020314433939245,-11.807119138630593,-13.732796528198087,15.18612970274755,17,gazing
153,8.007994955276613,4.438059454029181,-11.645703792165865,-12.596394871131983,10.868301690936878,12,gazing
154,8.285594943076575,4.6601409722841,-12.020290224661117,-10.104339076087626,13.953332939077402,14,gazing
155,8.171712781763295,4.350192985925316,-12.52903895630984,-10.155566792528004,10.106151948866204,10,gazing
156,7.256081385306242,4.183378535589448,-12.36644944398327,-13.945781736735732,11.18683861972003,13,gazing
157,7.473589659898545,4.2694426069066465,-12.698964161488338,-13.871287449169008,12.81030650341205,15,gazing
158,8.058076290774892,4.071363906637922,-11.986269342711788,-13.60956111483686,13.272372440388759,14,gazing
159,7.6053736191169365,4.355424143026217,-11.82312586951947,-11.459974070048649,13.04359844269434,13,gazing
160,8.602062158631194,4.383232223040507,-12.62802052845398,-10.370332741646763,16.96915715572466,17,gazing
161,8.22580666622204,4.60746059342573,-12.03874523084111,-11.209015952107295,12.449367577817352,13,gazing
162,8.999503642966578,4.480500551094881,-11.607476412019471,-12.414036648856237,10.74330592340326,12,gazing
163,10.292893478950758,4.469859291975179,-12.496560391249163,-11.141680263834857,13.615636519216872,14,gazing
164,9.299243220187934,4.797552863528175,-11.78418977688257,-12.754663582241855,13.25790450565884,14,gazing
165,8.344856903289495,4.184219897935786,-11.409955110372273,-9.685944225604231,4.8402661970221565,4,gazing
166,5.129330763205935,4.242448910722853,-9.286650681475892,-17.090994607070666,6.508776474423254,15,gazing
