,file_name,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,label
35,35.jpg,2.1313137971273526,-1.150308117883851,-7.627602334571292,4.18016804702743,0.7191464917258431,4,head_straight_eye_left_30
36,36.jpg,1.1160785379023743,-1.1398996893270235,-7.499856464086801,1.6996957686040077,-0.40908810246905675,4,head_straight_eye_left_30
37,37.jpg,1.1160785379023743,-1.1398996893270235,-7.499856464086801,1.6996957686040077,-0.40908810246905675,4,head_straight_eye_left_30
38,38.jpg,1.911507296219981,-1.1342407176694196,-7.372502143162511,4.073005988480805,2.042238378602778,3,head_straight_eye_left_30
39,39.jpg,1.911507296219981,-1.1342407176694196,-7.372502143162511,4.073005988480805,2.042238378602778,3,head_straight_eye_left_30
40,40.jpg,2.0427175324037914,-1.1808509399696094,-7.83997607647527,3.2550653303202797,0.2331204689668003,3,head_straight_eye_left_30
41,41.jpg,2.0427175324037914,-1.1808509399696094,-7.83997607647527,3.2550653303202797,0.2331204689668003,3,head_straight_eye_left_30
42,42.jpg,2.049428881028458,-0.6108237660361727,-8.1177848363097,1.8127077752644973,0.06753161516356364,4,head_straight_eye_left_30
43,43.jpg,2.049428881028458,-0.6108237660361727,-8.1177848363097,1.8127077752644973,0.06753161516356364,4,head_straight_eye_left_30
44,44.jpg,1.6786198098332983,-0.5419909601859966,-7.450769494071239,3.2416805211294166,7.921239824235294,5,head_straight_eye_left_30
45,45.jpg,1.6786198098332983,-0.5419909601859966,-7.450769494071239,3.2416805211294166,7.921239824235294,5,head_straight_eye_left_30
46,46.jpg,1.5369043227994086,-1.0495703031109986,-7.267266055023936,4.788942309536373,-0.5405452379900714,6,head_straight_eye_left_30
47,47.jpg,1.5369043227994086,-1.0495703031109986,-7.267266055023936,4.788942309536373,-0.5405452379900714,6,head_straight_eye_left_30
48,48.jpg,2.5174111810710267,-1.0388337132196706,-7.326566342069736,2.6646454034135973,4.114946764450238,1,head_straight_eye_left_30
49,49.jpg,2.5174111810710267,-1.0388337132196706,-7.326566342069736,2.6646454034135973,4.114946764450238,1,head_straight_eye_left_30
50,50.jpg,1.6332122049606217,-1.5359320249727504,-7.589533731677237,6.077903115736923,0.2200435849797258,6,head_straight_eye_left_30
51,51.jpg,1.6332122049606217,-1.5359320249727504,-7.589533731677237,6.077903115736923,0.2200435849797258,6,head_straight_eye_left_30
52,52.jpg,2.394771364776406,-1.3256755402022935,-6.126539703782407,4.373719188025112,-1.047711910946259,6,head_straight_eye_left_30
53,53.jpg,2.394771364776406,-1.3256755402022935,-6.126539703782407,4.373719188025112,-1.047711910946259,6,head_straight_eye_left_30
54,54.jpg,2.091009930590217,-1.4375108335793005,-7.3206039508727185,3.665033534978503,-2.680904225463599,7,head_straight_eye_left_30
55,55.jpg,2.091009930590217,-1.4375108335793005,-7.3206039508727185,3.665033534978503,-2.680904225463599,7,head_straight_eye_left_30
56,56.jpg,2.4578982595808774,-1.336596139904452,-7.318509638033986,4.211314630233597,1.5229642551639244,3,head_straight_eye_left_30
57,57.jpg,2.4578982595808774,-1.336596139904452,-7.318509638033986,4.211314630233597,1.5229642551639244,3,head_straight_eye_left_30
58,58.jpg,0.6083553585135455,-1.3492883935380218,-7.850259652365099,5.209923073905318,-1.8525269219271416,8,head_straight_eye_left_30
59,59.jpg,0.6083553585135455,-1.3492883935380218,-7.850259652365099,5.209923073905318,-1.8525269219271416,8,head_straight_eye_left_30
60,60.jpg,1.0603424490534206,-1.3026383834497273,-7.264219319113979,0.6884058724641281,4.908368410313964,3,head_straight_eye_left_30
61,61.jpg,1.0603424490534206,-1.3026383834497273,-7.264219319113979,0.6884058724641281,4.908368410313964,3,head_straight_eye_left_30
62,62.jpg,0.8905661749781338,-1.0627473638423082,-7.329888157108376,0.6721901946124176,3.8117282153125656,2,head_straight_eye_left_30
63,63.jpg,0.8905661749781338,-1.0627473638423082,-7.329888157108376,0.6721901946124176,3.8117282153125656,2,head_straight_eye_left_30
64,64.jpg,1.3063836964313955,-1.1048835617179433,-7.967318678221117,1.2099742019642865,2.4090312402887006,1,head_straight_eye_left_30
65,65.jpg,1.3063836964313955,-1.1048835617179433,-7.967318678221117,1.2099742019642865,2.4090312402887006,1,head_straight_eye_left_30
66,66.jpg,1.1467895894629165,-1.3645110823028999,-7.1855918835942285,4.7807473732539165,-2.0069092292562143,8,head_straight_eye_left_30
67,67.jpg,1.1467895894629165,-1.3645110823028999,-7.1855918835942285,4.7807473732539165,-2.0069092292562143,8,head_straight_eye_left_30
68,68.jpg,1.8503605313020268,-1.5813203806795533,-7.27269353558731,0.711368009902865,-2.74876328715262,8,head_straight_eye_left_30
69,69.jpg,1.8503605313020268,-1.5813203806795533,-7.27269353558731,0.711368009902865,-2.74876328715262,8,head_straight_eye_left_30
70,70.jpg,1.3934440249258235,-1.4097425210628045,-7.347555751434442,3.35958668148317,-6.997556262234382,13,head_straight_eye_left_30
71,71.jpg,1.3934440249258235,-1.4097425210628045,-7.347555751434442,3.35958668148317,-6.997556262234382,13,head_straight_eye_left_30
72,72.jpg,2.0906035732152284,-1.6014570358705884,-7.2404962838215905,2.4865454158287164,-1.5048370904870356,6,head_straight_eye_left_30
73,73.jpg,2.0906035732152284,-1.6014570358705884,-7.2404962838215905,2.4865454158287164,-1.5048370904870356,6,head_straight_eye_left_30
74,74.jpg,2.4979224490148573,-1.5398092204387377,-7.236732919887823,4.180258598752152,-0.8610844214427437,6,head_straight_eye_left_30
75,75.jpg,2.4979224490148573,-1.5398092204387377,-7.236732919887823,4.180258598752152,-0.8610844214427437,6,head_straight_eye_left_30
76,76.jpg,1.861203003388115,-1.8395546542246326,-7.643402521144825,3.663779455963853,-5.2737002077806086,11,head_straight_eye_left_30
77,77.jpg,1.861203003388115,-1.8395546542246326,-7.643402521144825,3.663779455963853,-5.2737002077806086,11,head_straight_eye_left_30
78,78.jpg,1.743479649992235,-1.8901785845551382,-7.501765710937148,3.771712920027635,-4.255790128634753,9,head_straight_eye_left_30
79,79.jpg,1.743479649992235,-1.8901785845551382,-7.501765710937148,3.771712920027635,-4.255790128634753,9,head_straight_eye_left_30
80,80.jpg,2.751686416689743,-1.4758541570367094,-7.4485621687909,3.8443770205555086,0.29048293181704427,4,head_straight_eye_left_30
81,81.jpg,2.751686416689743,-1.4758541570367094,-7.4485621687909,3.8443770205555086,0.29048293181704427,4,head_straight_eye_left_30
82,82.jpg,2.983247008267465,-1.872867138788006,-6.5054803579588265,3.776073530486434,-5.44847479874027,11,head_straight_eye_left_30
83,83.jpg,2.983247008267465,-1.872867138788006,-6.5054803579588265,3.776073530486434,-5.44847479874027,11,head_straight_eye_left_30
84,84.jpg,2.4730281827489344,-1.7035954548427155,-7.222514627733992,6.445838911524924,-3.837168775733591,12,head_straight_eye_left_30
85,85.jpg,2.4730281827489344,-1.7035954548427155,-7.222514627733992,6.445838911524924,-3.837168775733591,12,head_straight_eye_left_30
86,86.jpg,3.157338251088981,-1.5580444806967253,-7.126027974527429,4.223780079294079,-2.685608366642053,9,head_straight_eye_left_30
87,87.jpg,3.157338251088981,-1.5580444806967253,-7.126027974527429,4.223780079294079,-2.685608366642053,9,head_straight_eye_left_30
88,88.jpg,1.8800049609228193,-1.6499822377210986,-7.366461913055013,3.4979467626253893,-4.403645628997526,10,head_straight_eye_left_30
89,89.jpg,1.8800049609228193,-1.6499822377210986,-7.366461913055013,3.4979467626253893,-4.403645628997526,10,head_straight_eye_left_30
90,90.jpg,2.439671449400161,-1.5935056804617556,-7.409175514580815,2.848042824554319,-2.816338067158538,8,head_straight_eye_left_30
91,91.jpg,2.439671449400161,-1.5935056804617556,-7.409175514580815,2.848042824554319,-2.816338067158538,8,head_straight_eye_left_30
92,92.jpg,2.1138387892980846,-1.5808003196166995,-7.421313380087961,4.825888644074797,-1.8120476229957148,7,head_straight_eye_left_30
93,93.jpg,2.1138387892980846,-1.5808003196166995,-7.421313380087961,4.825888644074797,-1.8120476229957148,7,head_straight_eye_left_30
94,94.jpg,1.9176836505708128,-1.7083716493416794,-7.230906441231306,2.913926587173217,-1.352592880025511,6,head_straight_eye_left_30
95,95.jpg,1.9176836505708128,-1.7083716493416794,-7.230906441231306,2.913926587173217,-1.352592880025511,6,head_straight_eye_left_30
96,96.jpg,1.854769093927672,-1.6834084125994022,-7.013657948424515,3.23682612433829,1.7683996235791375,2,head_straight_eye_left_30
97,97.jpg,1.854769093927672,-1.6834084125994022,-7.013657948424515,3.23682612433829,1.7683996235791375,2,head_straight_eye_left_30
98,98.jpg,1.6043318364887849,-1.6422036210281692,-7.179837941627948,3.8262486390935737,-6.374687700280983,12,head_straight_eye_left_30
99,99.jpg,1.6043318364887849,-1.6422036210281692,-7.179837941627948,3.8262486390935737,-6.374687700280983,12,head_straight_eye_left_30
100,100.jpg,1.5898492743077184,-1.6469610655048394,-6.872449917620222,0.43216807715528743,2.382545481404042,2,head_straight_eye_left_30
101,101.jpg,1.5898492743077184,-1.6469610655048394,-6.872449917620222,0.43216807715528743,2.382545481404042,2,head_straight_eye_left_30
102,102.jpg,1.9104102196605828,-1.6331393622001629,-7.204863377215263,2.342711032299094,0.04746345574565676,4,head_straight_eye_left_30
103,103.jpg,1.9104102196605828,-1.6331393622001629,-7.204863377215263,2.342711032299094,0.04746345574565676,4,head_straight_eye_left_30
104,104.jpg,1.731547902261054,-1.3947615136666915,-7.360297482990412,3.9098921786145184,-1.598243141619601,7,head_straight_eye_left_30
105,105.jpg,1.731547902261054,-1.3947615136666915,-7.360297482990412,3.9098921786145184,-1.598243141619601,7,head_straight_eye_left_30
106,106.jpg,1.8333360690375762,-1.6237339593916014,-7.337660171957565,5.1167867234452125,-3.1223460766798605,9,head_straight_eye_left_30
107,107.jpg,1.8333360690375762,-1.6237339593916014,-7.337660171957565,5.1167867234452125,-3.1223460766798605,9,head_straight_eye_left_30
108,108.jpg,1.0996392438685012,-1.526426079705333,-7.567333968112146,1.852109759016523,1.9033794499014887,2,head_straight_eye_left_30
109,109.jpg,1.0996392438685012,-1.526426079705333,-7.567333968112146,1.852109759016523,1.9033794499014887,2,head_straight_eye_left_30
110,110.jpg,0.9223112185791645,-1.5467608776829374,-7.415699254378486,1.1049632030744534,0.008970226044237159,4,head_straight_eye_left_30
111,111.jpg,0.9223112185791645,-1.5467608776829374,-7.415699254378486,1.1049632030744534,0.008970226044237159,4,head_straight_eye_left_30
112,112.jpg,1.7608303675252732,-1.535179332042786,-7.40303623611137,4.1911922535490875,-2.15288211283244,9,head_straight_eye_left_30
113,113.jpg,1.7608303675252732,-1.535179332042786,-7.40303623611137,4.1911922535490875,-2.15288211283244,9,head_straight_eye_left_30
114,114.jpg,1.5476738620314248,-1.6244952227947398,-7.161771602322268,2.0612487445676826,1.670085473045836,2,head_straight_eye_left_30
115,115.jpg,1.5476738620314248,-1.6244952227947398,-7.161771602322268,2.0612487445676826,1.670085473045836,2,head_straight_eye_left_30
116,116.jpg,1.4611906872836529,-1.3484398781119917,-8.1726655564883,1.126789520986142,4.225611837311317,1,head_straight_eye_left_30
117,117.jpg,1.4611906872836529,-1.3484398781119917,-8.1726655564883,1.126789520986142,4.225611837311317,1,head_straight_eye_left_30
118,118.jpg,1.5189080982906555,-1.3175286664835193,-8.565883539386205,5.067515212688111,-1.6853121267024245,7,head_straight_eye_left_30
119,119.jpg,1.5189080982906555,-1.3175286664835193,-8.565883539386205,5.067515212688111,-1.6853121267024245,7,head_straight_eye_left_30
120,120.jpg,1.4468838615717323,-1.184824596542718,-8.365301192077725,2.5853305807184372,0.032514049688956964,4,head_straight_eye_left_30
121,121.jpg,1.4468838615717323,-1.184824596542718,-8.365301192077725,2.5853305807184372,0.032514049688956964,4,head_straight_eye_left_30
122,122.jpg,1.2769095563960464,-1.637996510854092,-7.913330888105651,1.159942813601845,-1.635382465109086,7,head_straight_eye_left_30
123,123.jpg,1.2769095563960464,-1.637996510854092,-7.913330888105651,1.159942813601845,-1.635382465109086,7,head_straight_eye_left_30
124,124.jpg,1.1153746170252774,-1.3957052470238642,-7.971263466715759,1.1274764340416932,0.648509774815447,4,head_straight_eye_left_30
125,125.jpg,1.1153746170252774,-1.3957052470238642,-7.971263466715759,1.1274764340416932,0.648509774815447,4,head_straight_eye_left_30
126,126.jpg,1.4935836754793879,-1.5646270097452248,-8.129034871233314,0.849127218776596,4.167152404376282,2,head_straight_eye_left_30
127,127.jpg,1.4935836754793879,-1.5646270097452248,-8.129034871233314,0.849127218776596,4.167152404376282,2,head_straight_eye_left_30
128,128.jpg,1.704369449681064,-1.359004459726073,-7.9754400904001646,1.0023630338954779,0.37916644948848377,4,head_straight_eye_left_30
129,129.jpg,1.704369449681064,-1.359004459726073,-7.9754400904001646,1.0023630338954779,0.37916644948848377,4,head_straight_eye_left_30
130,130.jpg,1.7025969918858812,-1.4287665473665079,-7.9878640537685115,2.2587777335401937,-1.3749812153966867,6,head_straight_eye_left_30
131,131.jpg,1.7025969918858812,-1.4287665473665079,-7.9878640537685115,2.2587777335401937,-1.3749812153966867,6,head_straight_eye_left_30
132,132.jpg,1.893648543810025,-1.3260050775103958,-7.686768308434569,2.049020077273334,6.05794675290536,3,head_straight_eye_left_30
133,133.jpg,1.893648543810025,-1.3260050775103958,-7.686768308434569,2.049020077273334,6.05794675290536,3,head_straight_eye_left_30
134,134.jpg,1.8152660270520145,-1.6836943299925715,-7.327720269652942,1.574174347783658,3.8286774235061856,1,head_straight_eye_left_30
135,135.jpg,1.8152660270520145,-1.6836943299925715,-7.327720269652942,1.574174347783658,3.8286774235061856,1,head_straight_eye_left_30
136,136.jpg,1.178413794955305,-1.3754926746263871,-8.073025900680909,2.957153809016295,4.605503709865309,1,head_straight_eye_left_30
137,137.jpg,1.178413794955305,-1.3754926746263871,-8.073025900680909,2.957153809016295,4.605503709865309,1,head_straight_eye_left_30
138,138.jpg,1.4767161970790266,-1.4571027698337724,-8.090626106763855,0.2589659528099973,6.455813951657309,4,head_straight_eye_left_30
139,139.jpg,1.4767161970790266,-1.4571027698337724,-8.090626106763855,0.2589659528099973,6.455813951657309,4,head_straight_eye_left_30
140,140.jpg,1.1877954949420788,-1.36794429555203,-8.244016613935573,3.388836208777707,4.291851593333545,1,head_straight_eye_left_30
141,141.jpg,1.1877954949420788,-1.36794429555203,-8.244016613935573,3.388836208777707,4.291851593333545,1,head_straight_eye_left_30
142,142.jpg,1.8718369013171563,-1.4699374424442548,-7.842125881831661,2.014053569361546,1.9423887192381561,2,head_straight_eye_left_30
143,143.jpg,1.8718369013171563,-1.4699374424442548,-7.842125881831661,2.014053569361546,1.9423887192381561,2,head_straight_eye_left_30
144,144.jpg,1.5213741575560735,-1.6789634945268843,-7.517732615251693,1.2772825601124196,5.123239049808716,2,head_straight_eye_left_30
145,145.jpg,1.5213741575560735,-1.6789634945268843,-7.517732615251693,1.2772825601124196,5.123239049808716,2,head_straight_eye_left_30
146,146.jpg,2.063109816819089,-1.4079539768206928,-7.566328959593878,1.6421026214017636,4.589961469490958,1,head_straight_eye_left_30
147,147.jpg,2.063109816819089,-1.4079539768206928,-7.566328959593878,1.6421026214017636,4.589961469490958,1,head_straight_eye_left_30
148,148.jpg,2.325509672861289,-1.581241315082845,-7.612075430590944,1.7278955752912846,-1.0281495382870351,6,head_straight_eye_left_30
149,149.jpg,2.325509672861289,-1.581241315082845,-7.612075430590944,1.7278955752912846,-1.0281495382870351,6,head_straight_eye_left_30
150,150.jpg,1.868009843610808,-1.6920369121471108,-7.735159388872472,4.018290038352215,-4.036484669048555,10,head_straight_eye_left_30
151,151.jpg,1.868009843610808,-1.6920369121471108,-7.735159388872472,4.018290038352215,-4.036484669048555,10,head_straight_eye_left_30
152,152.jpg,1.8508249837190378,-1.4424036240491254,-7.921461912634128,1.9602566468403815,1.1344865546471297,3,head_straight_eye_left_30
153,153.jpg,1.8508249837190378,-1.4424036240491254,-7.921461912634128,1.9602566468403815,1.1344865546471297,3,head_straight_eye_left_30
154,154.jpg,1.8997417599141573,-1.6525977250880104,-8.251139874436866,1.4344114452040748,-1.1126830800632201,6,head_straight_eye_left_30
155,155.jpg,1.8997417599141573,-1.6525977250880104,-8.251139874436866,1.4344114452040748,-1.1126830800632201,6,head_straight_eye_left_30
156,156.jpg,2.0605155639790094,-1.7967569079058596,-8.19310974064422,0.794594610455057,2.9087073445371074,1,head_straight_eye_left_30
157,157.jpg,2.0605155639790094,-1.7967569079058596,-8.19310974064422,0.794594610455057,2.9087073445371074,1,head_straight_eye_left_30
158,158.jpg,2.541791418458229,-1.6129526017621365,-8.076418669439628,2.5505760617104696,2.013305318845927,2,head_straight_eye_left_30
159,159.jpg,2.541791418458229,-1.6129526017621365,-8.076418669439628,2.5505760617104696,2.013305318845927,2,head_straight_eye_left_30
160,160.jpg,2.3999169657146444,-1.659797017345661,-7.943131289303741,5.3529791362002594,2.1248069260363325,4,head_straight_eye_left_30
161,161.jpg,2.3999169657146444,-1.659797017345661,-7.943131289303741,5.3529791362002594,2.1248069260363325,4,head_straight_eye_left_30
162,162.jpg,2.50626211898768,-1.682891545112421,-8.195849735662346,0.9276784430618336,10.981439418761857,9,head_straight_eye_left_30
163,163.jpg,2.50626211898768,-1.682891545112421,-8.195849735662346,0.9276784430618336,10.981439418761857,9,head_straight_eye_left_30
164,164.jpg,2.3958068725628467,-1.4185381901897234,-7.977800509723266,1.7186122623871245,6.063719600901526,3,head_straight_eye_left_30
165,165.jpg,2.3958068725628467,-1.4185381901897234,-7.977800509723266,1.7186122623871245,6.063719600901526,3,head_straight_eye_left_30
166,166.jpg,2.2757544350803545,-1.6166285541670247,-7.951699957520938,2.585538468331092,2.3348855699231805,2,head_straight_eye_left_30
167,167.jpg,2.2757544350803545,-1.6166285541670247,-7.951699957520938,2.585538468331092,2.3348855699231805,2,head_straight_eye_left_30
168,168.jpg,2.053645740990323,-1.680708816022801,-8.121823752699548,1.5867242065578582,4.386254499620958,1,head_straight_eye_left_30
169,169.jpg,2.053645740990323,-1.680708816022801,-8.121823752699548,1.5867242065578582,4.386254499620958,1,head_straight_eye_left_30
170,170.jpg,2.070549313498198,-1.6727672736901629,-7.9099907997744205,2.449377130092146,1.1706694921383016,3,head_straight_eye_left_30
171,171.jpg,2.070549313498198,-1.6727672736901629,-7.9099907997744205,2.449377130092146,1.1706694921383016,3,head_straight_eye_left_30
172,172.jpg,2.0849988109108017,-1.5476010555403321,-7.8209903870796555,1.5818292043256317,5.895164609355606,3,head_straight_eye_left_30
173,173.jpg,2.0849988109108017,-1.5476010555403321,-7.8209903870796555,1.5818292043256317,5.895164609355606,3,head_straight_eye_left_30
174,174.jpg,2.1316397710801023,-1.7348572397117281,-7.411293790361193,2.611810551732522,2.4442637755674257,2,head_straight_eye_left_30
175,175.jpg,2.1316397710801023,-1.7348572397117281,-7.411293790361193,2.611810551732522,2.4442637755674257,2,head_straight_eye_left_30
176,176.jpg,1.9954922534317516,-1.5028525169255151,-8.033909938773432,-0.12307716415653187,5.27468816617419,4,head_straight_eye_left_30
177,177.jpg,1.9954922534317516,-1.5028525169255151,-8.033909938773432,-0.12307716415653187,5.27468816617419,4,head_straight_eye_left_30
178,178.jpg,1.9587010427174536,-1.74068895689035,-7.72991301070879,-0.9691901081988188,10.506424800830711,10,head_straight_eye_left_30
179,179.jpg,1.9587010427174536,-1.74068895689035,-7.72991301070879,-0.9691901081988188,10.506424800830711,10,head_straight_eye_left_30
180,180.jpg,1.9251453064626727,-1.7828962506489723,-7.55401517931457,2.2877123072191825,4.668628095366369,1,head_straight_eye_left_30
181,181.jpg,1.9251453064626727,-1.7828962506489723,-7.55401517931457,2.2877123072191825,4.668628095366369,1,head_straight_eye_left_30
182,182.jpg,1.3653270548404337,-1.829716612496091,-7.4219347285513,0.589354899917747,5.695676023077616,3,head_straight_eye_left_30
183,183.jpg,1.3653270548404337,-1.829716612496091,-7.4219347285513,0.589354899917747,5.695676023077616,3,head_straight_eye_left_30
184,184.jpg,1.8767937024025516,-1.3914626453880239,-7.782394669901887,1.547774935318073,4.477559931502809,1,head_straight_eye_left_30
185,185.jpg,1.8767937024025516,-1.3914626453880239,-7.782394669901887,1.547774935318073,4.477559931502809,1,head_straight_eye_left_30
186,186.jpg,2.008423223086676,-1.549443025693097,-7.966297880289653,3.0149726301146207,2.8141317558251826,1,head_straight_eye_left_30
187,187.jpg,2.008423223086676,-1.549443025693097,-7.966297880289653,3.0149726301146207,2.8141317558251826,1,head_straight_eye_left_30
188,188.jpg,1.7383796611788684,-1.5195464935874754,-8.22080527600192,2.447232703856208,4.1519071120048485,0,head_straight_eye_left_30
189,189.jpg,1.7383796611788684,-1.5195464935874754,-8.22080527600192,2.447232703856208,4.1519071120048485,0,head_straight_eye_left_30
190,190.jpg,1.9549624253058664,-1.502211384996753,-7.834112189613674,3.746521984968863,1.0309366410861562,4,head_straight_eye_left_30
191,191.jpg,1.9549624253058664,-1.502211384996753,-7.834112189613674,3.746521984968863,1.0309366410861562,4,head_straight_eye_left_30
192,192.jpg,1.8213081471936996,-1.6282178384854054,-7.606731337977633,1.8102847886699969,5.882584945726413,3,head_straight_eye_left_30
193,193.jpg,1.8213081471936996,-1.6282178384854054,-7.606731337977633,1.8102847886699969,5.882584945726413,3,head_straight_eye_left_30
194,194.jpg,1.7780381967109653,-1.4828271920027758,-7.909842982178698,1.1095402559661582,6.904502396797692,4,head_straight_eye_left_30
195,195.jpg,1.7780381967109653,-1.4828271920027758,-7.909842982178698,1.1095402559661582,6.904502396797692,4,head_straight_eye_left_30
196,196.jpg,1.9392025426552286,-1.435853646034039,-8.161313888931804,1.7777415823709815,5.465447126831557,2,head_straight_eye_left_30
197,197.jpg,1.9392025426552286,-1.435853646034039,-8.161313888931804,1.7777415823709815,5.465447126831557,2,head_straight_eye_left_30
198,198.jpg,1.5001978910978357,-1.4824178135134976,-8.244671662078758,-0.591436948237793,9.11361089183414,8,head_straight_eye_left_30
199,199.jpg,1.5001978910978357,-1.4824178135134976,-8.244671662078758,-0.591436948237793,9.11361089183414,8,head_straight_eye_left_30
200,200.jpg,1.3341777189565704,-1.3643856081101748,-8.232308188566348,3.932126452528202,6.609942427479233,4,head_straight_eye_left_30
201,201.jpg,1.3341777189565704,-1.3643856081101748,-8.232308188566348,3.932126452528202,6.609942427479233,4,head_straight_eye_left_30
202,202.jpg,1.1097672369360592,-1.6041192399850939,-7.776882574119952,-0.16449786152978807,5.058375252166307,4,head_straight_eye_left_30
203,203.jpg,1.1097672369360592,-1.6041192399850939,-7.776882574119952,-0.16449786152978807,5.058375252166307,4,head_straight_eye_left_30
204,204.jpg,1.6809809856598035,-1.5226889967324546,-7.454585645002858,0.7051427260084044,8.294968461818279,6,head_straight_eye_left_30
205,205.jpg,1.6809809856598035,-1.5226889967324546,-7.454585645002858,0.7051427260084044,8.294968461818279,6,head_straight_eye_left_30
206,206.jpg,1.5656658176420237,-1.744556065716665,-6.993352385584542,1.018592276030469,5.0607692458636935,2,head_straight_eye_left_30
